band_gap,formation_energy_per_atom,nelements,elements,formula,material_id
2.4444,-2.792231181406251,4,"O,Si,Sn,Zn",ZnSi4SnO10,mp-1043405
2.4454000000000002,-2.4400789139854933,6,"Ga,Ge,Na,O,S,Si",Na14Ga4Si9Ge4(SO16)3,mp-2715194
2.4455,-2.6022330802485643,6,"In,Na,O,S,Si,Ti",Na3TiInSi2SO12,mp-2714450
2.446399999999999,-2.600755341912322,6,"Al,Na,O,S,Si,Sn",Na14Al4Si9Sn4(SO16)3,mp-2715127
2.4475,-3.011348889962849,6,"La,Na,Nb,O,P,Si",Na6La3NbSi2(PO6)4,mp-2715294
2.4483,-2.865235062912849,6,"Mg,Na,O,P,Si,Ta",Na3MgTaSi(PO6)2,mp-2715308
2.4486,-2.483310132619048,4,"Fe,Li,O,Si",LiFeSiO4,mp-759020
2.4488,-2.978720330005895,5,"Ca,Na,Nb,O,Si",Na15CaNb11(SiO4)18,mp-2713142
2.4488,-3.015209182811321,5,"Na,O,P,Si,Ti",Na3Ti4SiP5O24,mp-2712831
2.4489,-2.615599492310535,6,"In,Na,Nb,O,P,Si",Na5NbIn3SiP5O24,mp-2714320
2.4493,-3.222836115526316,4,"O,Rb,Si,U",Rb2U(SiO3)4,mp-555974
2.450999999999999,-2.88276278025,5,"Al,Fe,Mg,O,Si",Mg3AlFe(SiO4)3,mp-699146
2.4518,-2.89118573378959,6,"Al,Na,O,S,Si,Ta",Na2Ta3AlSi4(SO12)2,mp-2715696
2.4522,-2.882284175316792,6,"Na,O,S,Si,Ta,Y",Na6Y4Ta4Si7S5O48,mp-2712948
2.4531,-0.37485318074754903,6,"C,Cl,H,O,Si,Ti",TiSi7H42C14(ClO)2,mp-1202315
2.453299999999999,-2.483071516264368,4,"Cd,Na,O,Si",Na2Cd3Si3O10,mp-6078
2.455,-2.291999733723844,6,"Ga,Ge,Na,O,S,Si",Na5Ga3Si3Ge(SO8)3,mp-2716287
2.455,-2.806471971493144,6,"Mg,Na,O,S,Si,Ta",Na6Mg2Ta4Si6(SO12)3,mp-2712731
2.4552,-2.942281012757973,6,"Mg,Na,Nb,O,P,Si",Na6MgNb5Si6(PO12)3,mp-2715130
2.456,-3.073222792051309,5,"Al,Na,O,Rb,Si",Rb9Na2Al11Si13O48,mp-720212
2.4567,-2.886909857921181,6,"Al,Na,Nb,O,P,Si",Na6NbAl3Si2(PO6)4,mp-2715392
2.457,-2.959320842689045,6,"Al,Na,Nb,O,P,Si",Na5Nb3AlSi5PO24,mp-2716481
2.4577,-2.996153551107597,6,"La,Na,O,P,Si,Ta",Na2LaTaSi(PO6)2,mp-2712816
2.4583,-2.933815126382184,6,"Na,O,S,Si,Ta,Y",Na2YTa3Si4(SO12)2,mp-2715609
2.4585,-3.023212777049569,4,"Cs,Mn,O,Si",Cs2MnSi5O12,mp-15126
2.460999999999999,-2.391399994623563,6,"Ga,Na,O,S,Si,Sn",Na3GaSi2SnSO12,mp-2714340
2.4617,-2.7382703935770882,6,"Ga,Na,Nb,O,P,Si",Na3Nb2Ga2SiP5O24,mp-2712994
2.462399999999999,-1.991868407745098,5,"O,Pb,Si,Te,Zn",Zn4SiTePbO10,mp-558938
2.4641,-2.943170073695651,4,"Cr,Mg,O,Si",Mg3Cr2(Si2O7)2,mp-1266557
2.4644,-2.688147945083053,6,"Na,O,S,Sc,Si,Sn",Na14Sc4Si9Sn4(SO16)3,mp-2715111
2.4646999999999992,-2.948758741248564,5,"Ca,Na,Nb,O,Si",Na9CaNb5(SiO4)9,mp-2715290
2.4655,-2.9990721133728053,6,"Na,Nb,O,P,Si,Y",Na5YNb3Si5PO24,mp-2716335
2.4661,-2.633461783799019,5,"Ca,O,S,Si,Zr",CaZr3SiS5O24,mp-2712857
2.4662,-2.96392378203125,4,"Mg,O,Si,Sn",MgSi4SnO10,mp-1043375
2.466299999999999,-2.791824145392158,4,"Co,Li,O,Si",Li2Co(Si2O5)2,mp-757865
2.4663999999999993,-2.654251315144318,6,"In,Na,O,P,Si,Ta",Na7TaIn3Si3(PO8)3,mp-2714960
2.4665,-1.435571570348837,5,"Al,N,O,Si,Y",Y2Al9Si27(N15O)3,mp-695215
2.4671,-2.978582326475878,6,"La,Na,Nb,O,P,Si",Na8La3NbSi4(PO12)2,mp-2715620
2.467399999999999,-3.151886527391304,4,"Ca,Cr,O,Si",Ca3Cr2(Si2O7)2,mp-1264130
2.4675000000000002,-2.887369755214114,6,"Na,Nb,O,P,Si,Zn",Na6Nb5ZnSi6(PO12)3,mp-2714969
2.4676,-2.868370039831897,6,"Na,O,S,Sc,Si,Ti",Na3ScTiSi2SO12,mp-2714366
2.4688,-2.336499953571428,3,"O,Si,Zn",Zn2SiO4,mp-1020721
2.4691,-2.986471472471265,5,"Na,Nb,O,Si,Y",Na14Y3Nb5(SiO4)12,mp-2712837
2.4696,-2.399651391521739,4,"Bi,O,Si,Zn",Zn3Si4(BiO7)2,mp-1260235
2.4703,-2.308821110888888,4,"Co,Li,O,Si",Li2Co3(SiO4)2,mp-758078
2.4725,-2.938165522349313,5,"Al,Na,Nb,O,Si",Na14Nb5Al3(SiO4)12,mp-2712833
2.4729,-2.755216972499999,4,"Li,O,Si,V",LiVSiO4,mp-775185
2.4744,-2.933951882491682,6,"Na,Nb,O,S,Si,Ti",Na4Ti2Nb2Si5SO24,mp-2715093
2.4749,-3.03807384648239,6,"Na,O,S,Si,Ta,Ti",Na10Ta4Ti4Si11SO48,mp-2716492
2.4755000000000003,-2.909785035243754,6,"Al,Na,Nb,O,P,Si",Na3Nb2Al2SiP5O24,mp-2712955
2.4775,-2.607018502526432,6,"Mg,Na,O,P,Si,Sn",Na7MgSi3Sn3(PO8)3,mp-2714709
2.4788,-3.022685976046183,6,"Na,Nb,O,P,Sc,Si",Na6Sc3NbSi2(PO6)4,mp-2715302
2.4801,-2.776171500519397,6,"Ge,Hf,Na,O,S,Si",Na6Hf2Si5Ge2SO24,mp-2713919
2.4811,-2.480625461034482,5,"Al,Ca,H,O,Si",CaAl2Si6(HO4)4,mp-1214101
2.481199999999999,-2.99070719425,4,"Ca,O,Si,W",Ca3Si3(WO6)2,mp-1154711
2.4827999999999992,-2.66712176975,5,"La,O,S,Si,Ta",La3TaSiS5O24,mp-2713036
2.4829,-2.987858568827246,6,"La,Na,Nb,O,P,Si",Na7La3NbSi3(PO8)3,mp-2715072
2.4835000000000003,-2.717070813987963,6,"Na,O,S,Si,Sn,Ta",Na6Ta4Si9Sn4(SO16)3,mp-2712900
2.4837,-2.823654660224139,6,"La,Na,O,S,Si,Ta",Na2LaTaSi2SO12,mp-2712808
2.4837,-2.8108244031822283,6,"In,Na,O,P,Si,Zr",Na4ZrInSi2PO12,mp-2715791
2.4848,-2.9382852572591682,6,"Mg,Na,Nb,O,P,Si",Na3MgNb5Si3(PO6)6,mp-2715554
2.4854000000000003,-3.485607767951389,6,"Al,Ca,F,O,Si,Ti",Ca6Ti5AlSi6O29F,mp-693358
2.4875,-2.632877462847281,6,"Ca,Na,O,S,Si,Zr",Na14Ca6Zr2Si5S7O48,mp-2716072
2.4877000000000002,-2.312390830312499,4,"Cd,O,Rb,Si",Rb2CdSiO4,mp-558568
2.4877000000000002,-2.9665981312009393,6,"Na,Nb,O,S,Sc,Si",Na14Sc4Nb4Si11SO48,mp-2714378
2.4879000000000002,-2.55668782974179,6,"Na,O,S,Si,Zn,Zr",Na2Zr6Zn2Si3(S3O16)3,mp-2716363
2.488299999999999,-2.634153863541667,4,"Fe,Li,O,Si",Li5Fe(SiO4)2,mp-753710
2.4894,-2.15405594589272,5,"Cl,Mn,O,Si,Te",Mn4SiTeCl2O7,mp-1193890
2.4898,-3.061202826762567,5,"Al,Na,O,Rb,Si",RbNa10Al11Si13O48,mp-686588
2.4899,-3.030715623193437,6,"Hf,Na,Nb,O,S,Si",Na4Hf2Nb2Si5SO24,mp-2715119
2.4901,-2.725968903333333,4,"Fe,Li,O,Si",LiFe(SiO3)2,mp-859111
2.491,-3.06760378292714,6,"Na,O,P,Si,Ti,Zr",Na5Zr2Ti2Si3(PO8)3,mp-2714139
2.4916,-2.328038499839151,6,"Na,O,S,Si,Zn,Zr",Na14Zr2Zn6Si5S7O48,mp-2716091
2.4925,-2.633057813373563,6,"Ga,Na,O,S,Si,Ti",Na3TiGaSi2SO12,mp-2714482
2.4942,-1.8897589546851572,5,"Ga,H,Na,O,Si",Na2Ga2Si3(HO3)4,mp-1173846
2.494399999999999,-2.850696053671181,6,"Na,O,P,Si,Ti,Zn",Na6Ti3ZnSi2(PO6)4,mp-2715426
2.4949,-2.805321574666386,5,"In,Na,Nb,O,Si",Na14Nb5In3(SiO4)12,mp-2713071
2.496,-3.506303025571427,5,"Mg,Nd,O,Si,Ti",Nd4Mg2Ti3(Si2O11)2,mp-1173532
2.4968,-2.533781855671182,6,"In,Na,O,P,Si,Sn",Na3InSiSn(PO6)2,mp-2715433
2.4968,-2.9736818939268352,6,"Na,Nb,O,S,Si,Ti",Na10Ti4Nb4Si11SO48,mp-2716391
2.4972,-3.2366139203125,4,"O,S,Si,Y",Y4Si2S3O7,mp-1020598
2.4973,-2.317652705125,4,"Fe,O,Si,Zn",Zn3Fe2(SiO4)3,mp-1258162
2.497899999999999,-2.7487321871784802,6,"La,Na,O,S,Si,Ta",Na2La3TaSi2(SO6)4,mp-2712523
2.4979,-2.890929454729407,5,"Na,O,S,Si,Zr",Na2Zr4Si3(SO8)3,mp-2713427
2.4983,-2.530888542250001,3,"O,Si,V",V2SiO7,mp-771650
2.4983999999999993,-3.064204058462873,6,"Na,Nb,O,P,Si,Zr",NaZrNbSi(PO6)2,mp-2715582
2.498499999999999,-2.640620402009283,4,"Mn,Na,O,Si",Na2Mn2Si2O7,mp-540871
2.498599999999999,-2.7847458958514393,6,"Na,Nb,O,P,Si,Sn",Na5Nb2Si5Sn2PO24,mp-2716328
2.4986,-3.109347089683544,5,"Ag,Al,Ca,O,Si",Ca4Al11Si13(AgO16)3,mp-686702
2.499399999999999,-2.578585944014945,5,"Be,Cd,O,Se,Si",Be3Cd4Si3SeO12,mp-16793
2.4994,-2.343811636257184,6,"Na,O,S,Si,Zn,Zr",Na2Zr2Zn2SiS5O24,mp-2714615
2.500099999999999,-2.758179514076629,6,"Na,O,S,Si,Ta,Y",Na2Y3TaSi2(SO6)4,mp-2712689
2.500099999999999,-2.548115843394398,6,"Hf,Na,O,S,Si,Zn",Na6Hf2Zn2Si3(SO8)3,mp-2716251
2.5003,-2.727876355701755,4,"Cr,Li,O,Si",Li4Cr2Si3O10,mp-758615
2.5008,-3.013164137200645,5,"Na,O,P,Si,Ti",Na5Ti4Si3(PO8)3,mp-2714224
2.500999999999999,-2.641550049208493,6,"Ca,Na,O,S,Si,Ta",Na24Ca10Ta2Si9(SO8)9,mp-2715197
2.5017,-2.926467896666666,4,"Li,O,Si,V",Li2V2Si5O13,mp-758036
2.5019,-3.323394048593751,4,"La,O,S,Si",La4Si2S3O7,mp-15897
2.5026,-2.7621524247619043,4,"Li,O,Si,V",LiVSiO4,mp-753739
2.5035,-2.9538890811790273,6,"Ca,Na,Nb,O,P,Si",Na6CaNb5Si6(PO12)3,mp-2715218
2.504099999999999,-2.283284795908457,6,"Na,O,S,Si,Zn,Zr",Na2Zr4Zn4SiS11O48,mp-2714173
2.5044999999999993,-2.736316542167488,5,"In,Na,Nb,O,Si",Na4NbIn(SiO4)3,mp-2716423
2.5046,-2.985895128036008,6,"Na,Nb,O,P,Si,Ti",NaTi2Nb2SiP5O24,mp-2715767
2.5058,-2.788434301666665,4,"Li,O,Si,V",LiVSiO4,mp-766082
2.508199999999999,-2.7587635273882993,6,"Ge,Na,O,P,Si,Ti",Na2TiSiGe(PO6)2,mp-2712542
2.5092,-2.883868113322743,6,"Na,O,S,Si,Ta,Y",Na2Y2Ta6Si7S5O48,mp-2715605
2.5097,-2.484559790208333,4,"Co,Li,O,Si",Li2CoSiO4,mp-752946
2.5099,-2.8622157146666662,5,"Ba,Fe,O,Si,Ta",Ba3TaFe3(SiO7)2,mp-1190340
2.5101,-2.632693563182227,6,"In,Na,Nb,O,P,Si",Na8NbIn3Si4(PO12)2,mp-2716246
2.510799999999999,-3.061674778159131,6,"Na,Nb,O,P,Si,Zr",Na5Zr2Nb2Si5PO24,mp-2716529
2.5113000000000003,-2.493349966428572,4,"Fe,Li,O,Si",LiFeSiO4,mp-863415
2.5115,-2.7596113837146863,6,"Ge,Na,Nb,O,P,Si",Na5Nb2Si5Ge2PO24,mp-2716534
2.5118,-2.7764194507392492,6,"Na,O,P,Si,Sn,Ti",Na3Ti2SiSn2P5O24,mp-2712985
2.512099999999999,-2.517501281046183,6,"Na,O,P,Si,Sn,Zn",Na6ZnSi2Sn3(PO6)4,mp-2715420
2.5122,-3.001826864315051,6,"La,Na,O,P,Si,Ti",Na7La2Ti2Si3(PO8)3,mp-2714686
2.512299999999999,-2.8747696561132363,6,"Ga,Na,Nb,O,P,Si",Na4Nb3GaSi4(PO12)2,mp-2714976
2.513,-2.6745554490706303,6,"Ge,Na,Nb,O,S,Si",Na4Nb2Si5Ge2SO24,mp-2715001
2.5133,-2.6803055676341003,6,"Na,O,S,Sc,Si,Sn",Na5Sc3Si3Sn(SO8)3,mp-2716541
2.5137,-2.178564471872704,6,"Na,O,S,Si,Ta,Zn",Na30Ta4Zn20Si9(S3O16)9,mp-2714756
2.5145,-2.933426047296183,6,"Mg,Na,O,P,Si,Ti",Na6MgTi3Si2(PO6)4,mp-2715358
2.514599999999999,-2.643106558929403,6,"Ca,Na,O,S,Si,Zr",Na6Ca4Zr4Si3(S3O16)3,mp-2714001
2.5147,-2.947914492705005,6,"La,Na,Nb,O,S,Si",Na14La4Nb4Si11SO48,mp-2714526
2.5152,-3.007345156820858,5,"Na,Nb,O,Si,Ti",Na7Ti3Nb(SiO4)6,mp-2712886
2.5156,-2.875902418584039,6,"Mg,Na,O,P,Si,Ta",Na5Mg2Ta2SiP5O24,mp-2715881
2.517999999999999,-2.457931025245655,6,"Ga,Na,O,S,Si,Sn",Na14Ga4Si9Sn4(SO16)3,mp-2715181
2.5189999999999992,-2.570889890843818,6,"Ga,Hf,Na,O,S,Si",Na6Hf4Ga4Si5S7O48,mp-2716028
2.519199999999998,-2.297667963296493,6,"Ga,Na,O,S,Si,Sn",Na5Ga3Si3Sn(SO8)3,mp-2713348
2.5195,-2.880272849275123,6,"Na,O,S,Sc,Si,Ta",Na2Sc2Ta6Si7S5O48,mp-2715524
2.519799999999999,-3.224635318506944,6,"Al,B,Ca,Cr,O,Si",Ca4Al3CrSiBO14,mp-1227719
2.5198,-2.9957173134672,5,"Na,Nb,O,Sc,Si",Na14Sc3Nb5(SiO4)12,mp-2712987
2.5199,-2.901176676683246,5,"Na,O,S,Si,Ti",Na10Ti8Si9(SO16)3,mp-2714288
2.519999999999999,-2.966381004230981,5,"Na,Nb,O,Si,Y",Na4YNb(SiO4)3,mp-2716355
2.5212,-2.873152579322743,6,"La,Na,O,S,Si,Ta",Na2La2Ta6Si7S5O48,mp-2715667
2.5225,-2.476917426408229,6,"Na,O,S,Si,Ta,Zn",Na12Ta2Zn4Si6(SO12)3,mp-2714447
2.5235000000000003,-2.936559151504516,6,"Al,Na,O,P,Si,Ti",Na3TiAlSi(PO6)2,mp-2715405
2.5239000000000003,-2.729774571020852,6,"Ge,Na,Nb,O,S,Si",Na10Nb4Si11Ge4SO48,mp-2716411
2.524599999999999,-2.825277734656224,5,"Ga,Na,Nb,O,Si",Na14Nb5Ga3(SiO4)12,mp-2712861
2.5246,-2.6180385945314333,6,"Mg,Na,O,P,Si,Sn",Na8MgSi4Sn3(PO12)2,mp-2715774
2.5256,-2.980298887165231,5,"La,Na,Nb,O,Si",Na6LaNb3(SiO4)6,mp-2715455
2.5258000000000003,-2.9080645640223732,6,"Al,Na,Nb,O,P,Si",Na3NbAlSi2PO12,mp-2715335
2.5272,-2.781411264581282,6,"Na,O,P,Si,Sn,Ti",Na2TiSiSn(PO6)2,mp-2712704
2.5272,-2.821707467376011,6,"Na,O,S,Si,Ta,Zn",Na3Ta5ZnSi6(SO12)3,mp-2715711
2.5295,-2.746140747083333,2,"O,Si",SiO2,mp-557017
2.5296000000000003,-2.6984776638936783,6,"Ge,Na,O,S,Si,Y",Na8Y2Si5Ge2SO24,mp-2716161
2.5298,-2.326801433018017,6,"Na,O,S,Si,Ta,Zn",Na24Ta2Zn10Si9(SO8)9,mp-2715037
2.5298,-2.9440710005741773,5,"Na,O,P,Si,Ti",Na5Ti2Si2PO13,mp-18271
2.5301,-2.823845707194898,6,"Ca,Na,O,S,Si,Ta",Na6Ca2Ta4Si6(SO12)3,mp-2712645
2.5301,-2.360969464311857,6,"Ge,Na,O,S,Si,Sn",Na2Si2SnGeSO12,mp-2712707
2.531,-3.214715929687502,4,"Cl,Gd,O,Si",Gd3Si2Cl5O6,mp-560513
2.531099999999999,-2.749837704342853,6,"Ge,Na,O,P,Si,Ti",Na3Ti2SiGe2P5O24,mp-2713112
2.532700000000001,-2.3533284796875,4,"Mg,O,Si,Sn",Mg6SiSnO8,mp-1031493
2.533,-2.584496680162453,6,"Ca,Na,O,S,Si,Ta",Na9Ca5TaSi3(SO6)6,mp-2712788
2.5331,-2.220081180329119,6,"Na,O,S,Si,Ta,Zn",Na9TaZn5Si3(SO6)6,mp-2712561
2.5334000000000003,-2.324634879311063,5,"Ga,Na,O,S,Si",Na6Ga4Si3(SO8)3,mp-2716196
2.5338000000000003,-2.899834939012726,6,"La,Na,Nb,O,S,Si",Na8La3NbSi5SO24,mp-2715637
2.5366,-2.990034555867312,6,"La,Na,O,P,Si,Ta",Na5La2Ta2Si3(PO8)3,mp-2714285
2.536699999999999,-2.316805663680615,6,"Ca,Na,O,S,Si,Zn",Na14Ca4Zn4Si3(S3O16)3,mp-2714428
2.536699999999999,-2.634215476956077,6,"La,Na,O,S,Sc,Si",Na2La4Sc4SiS11O48,mp-2714152
2.5378,-2.096545420772114,5,"Al,H,Na,O,Si",Na2Al2Si3(HO3)4,mp-1257731
2.5382,-2.621751051855716,6,"Na,O,S,Si,Sn,Ti",Na2TiSi2SnSO12,mp-2712715
2.5382,-3.101281642432634,6,"Hf,Na,Nb,O,P,Si",Na5Hf2Nb2Si5PO24,mp-2716379
2.5392,-2.534272064987962,6,"Ga,Na,O,S,Si,Zr",Na6Zr4Ga4Si5S7O48,mp-2716111
2.5393,-2.878681637091619,6,"Mg,Na,O,S,Si,Ta",Na18Mg4Ta8Si15(SO24)3,mp-2713986
2.539399999999998,-2.702834613037849,6,"Na,O,P,Si,Ta,Zn",Na3TaZnSi(PO6)2,mp-2715414
2.539799999999999,-2.66045464875,4,"Co,Mg,O,Si",Mg3Co2(SiO4)3,mp-1324099
2.540299999999999,-3.497301570111608,5,"Ba,O,Se,Si,Sm",BaSm4Si3SeO12,mp-39866
2.540499999999999,-2.942612696535199,6,"Mg,Na,Nb,O,P,Si",Na15Mg2Nb10Si15(PO24)3,mp-2716510
2.5418000000000003,-2.668652213365574,5,"Ge,Na,Nb,O,Si",Na7NbSi6(GeO8)3,mp-2712958
2.5423,-0.767207013636363,4,"C,Co,O,Si",Co4Si(CO)14,mp-651279
2.5425999999999993,-2.8272521863227422,6,"Al,Na,O,S,Si,Ta",Na2Ta6Al2Si7S5O48,mp-2715813
2.5438,-2.6854063780952373,4,"Ag,Al,O,Si",AlSiAgO4,mp-1228164
2.5445,-2.8696415121775063,6,"Na,O,S,Si,Ta,Zr",NaZr3TaSi3(SO8)3,mp-2714019
2.5454,-2.7729392683333343,4,"Li,O,Si,V",LiVSiO4,mp-753754
2.545699999999999,-2.10987057422598,6,"In,Na,O,S,Si,Zn",Na10Zn4In4Si3(S3O16)3,mp-2714881
2.5461,-3.22832987221519,5,"Ca,Fe,Mg,O,Si",Ca8Mg5Fe2(SiO3)16,mp-532705
2.5473,-2.5535754722500013,4,"Co,O,Si,Zn",ZnCo(SiO3)2,mp-1264233
2.548599999999999,-2.952473356546181,6,"Ca,Na,O,P,Si,Ti",Na6CaTi3Si2(PO6)4,mp-2715370
2.5488,-2.892026146620668,6,"Na,Nb,O,P,Si,Zn",Na15Nb10Zn2Si15(PO24)3,mp-2716527
2.5489,-2.910881672056049,6,"Al,Na,Nb,O,P,Si",Na7Nb2Al2Si5PO24,mp-2714444
2.5498000000000003,-2.472176137261904,4,"Fe,Li,O,Si",LiFeSiO4,mp-758434
2.55,-3.11704877730058,6,"Hf,Na,O,P,Si,Ti",Na2HfTiSi(PO6)2,mp-2712614
2.5501,-2.795894095099314,6,"Al,Na,O,S,Si,Ta",Na14Ta2Al6Si9(SO16)3,mp-2714810
2.5502000000000002,-2.568087737118875,5,"Al,H,Na,O,Si",Na2Al2Si3(HO5)2,mp-1210489
2.551699999999999,-2.652727622150349,6,"Ga,Na,Nb,O,P,Si",Na6NbGa3Si2(PO6)4,mp-2715354
2.5545,-2.881049067154857,6,"Ga,Na,Nb,O,P,Si",Na5Nb3GaSi5PO24,mp-2716516
2.5551,-3.014165527563738,5,"Na,O,P,Si,Ti",Na2Ti2Si(PO6)2,mp-2712538
2.5558,-2.75594636087028,6,"Na,Nb,O,P,Si,Sn",NaNbSiSn(PO6)2,mp-2715563
2.555999999999999,-3.11025126948139,6,"Hf,Na,Nb,O,P,Si",NaHfNbSi(PO6)2,mp-2715628
2.5572,-3.036156545921182,6,"Na,Nb,O,P,Si,Y",Na6Y3NbSi2(PO6)4,mp-2715451
2.5574,-3.080951584973484,6,"Na,O,P,Si,Ti,Zr",Na3Zr2Ti2SiP5O24,mp-2713060
2.5579,-2.238283154679486,5,"Al,H,Li,O,Si",LiAlSi2H2O7,mp-1249890
2.558,-3.059915479502676,6,"Na,O,P,Si,Ta,Ti",NaTa2Ti2SiP5O24,mp-2715677
2.5584,-3.028360949936063,6,"Hf,Na,O,S,Si,Ti",Na6Hf2Ti2Si5SO24,mp-2713974
2.5586,-3.403370888730469,4,"Er,O,Se,Si",Er2SiSeO4,mp-17633
2.5587,-2.688097476705883,5,"O,S,Sc,Si,Ta",ScTaSi(SO6)2,mp-2713398
2.5593,-2.879028676888373,6,"La,Na,O,S,Si,Ta",Na10La4Ta4Si9(SO16)3,mp-2714105
2.5594,-2.17923290116523,6,"Ga,Na,O,S,Si,Zn",Na3ZnGaSi(SO6)2,mp-2712622
2.5597000000000003,-2.7353019295342733,6,"Ga,Na,Nb,O,S,Si",Na14Nb4Ga4Si11SO48,mp-2714418
2.5602,-2.9522598046627353,6,"Hf,Na,O,S,Si,Ti",Na2HfTiSi2SO12,mp-2712682
2.5613,-3.401765284042968,4,"Ho,O,Se,Si",Ho2SiSeO4,mp-18584
2.5617,-3.1223848482167282,6,"Hf,Na,O,P,Si,Ti",Na3Hf2Ti2SiP5O24,mp-2713024
2.5620000000000003,-3.002951568077586,7,"Al,B,F,Fe,Na,O,Si",NaAl6Fe3Si6B3O30F,mp-18401
2.5634,-2.288455406060606,4,"Fe,Li,O,Si",Li2Fe2SiO6,mp-753647
2.5636,-2.949734516501622,5,"Na,Nb,O,Si,Zn",Na15Nb11Zn(SiO4)18,mp-2713356
2.5642,-2.651154827495211,6,"Ge,Na,O,S,Si,Ti",Na10Ti4Si9Ge4(SO16)3,mp-2714221
2.5644,-2.332844229509804,5,"Ge,O,S,Si,Ti",TiSiGe(SO6)2,mp-2713169
2.565299999999999,-2.504270649488917,6,"Na,O,S,Sc,Si,Zn",Na8Sc2Zn2Si3(SO8)3,mp-2715015
2.5664,-2.6690492575987053,6,"Mg,Na,O,S,Si,Ta",Na12Mg4Ta2Si6(SO12)3,mp-2714480
2.5672,-2.56908935124159,6,"In,La,Na,O,S,Si",Na14La4In4Si7S5O48,mp-2715818
2.5673,-2.873831552499687,6,"Ca,Na,O,P,Si,Ta",Na4CaTaSi2PO12,mp-2715712
2.5673,-2.265463138069727,5,"Fe,Li,O,P,Si",LiFe3SiPO8,mp-743761
2.5679,-2.664513616749999,4,"Ca,Fe,O,Si",Ca3Fe7(SiO4)6,mp-1227996
2.5681000000000003,-2.530598284343502,6,"Al,Ge,Na,O,S,Si",Na5Al3Si3Ge(SO8)3,mp-2713525
2.5681000000000003,-3.230934103888889,3,"O,Si,Ti",TiSiO4,mp-1101756
2.5691,-2.991832444421507,6,"Na,Nb,O,S,Si,Zr",Na4Zr2Nb2Si5SO24,mp-2715077
2.5692,-2.339278620847775,6,"In,Na,O,S,Si,Ta",Na10TaIn7Si6(SO8)6,mp-2713172
2.569499999999999,-3.079444635511364,6,"Al,Ca,Fe,H,O,Si",Ca2Al2FeSi3HO13,mp-696825
2.570599999999999,-2.9220774376225482,6,"Al,H,Mg,O,Si,Ti",Mg7TiAl6Si8(H4O19)2,mp-1222471
2.571399999999999,-1.136135429714287,5,"C,Cl,O,Os,Si",Si2Os3C12(ClO2)6,mp-648117
2.5731,-2.707745074310534,6,"Na,O,P,Si,Ta,Zn",Na5Ta2Zn2SiP5O24,mp-2716070
2.5741,-3.104617994512198,6,"Hf,Na,Nb,O,P,Si",NaHf2Nb2SiP5O24,mp-2715748
2.5741,-3.00470553411102,6,"Na,Nb,O,P,Si,Ti",NaTiNbSi(PO6)2,mp-2715783
2.5743,-3.405426772897135,4,"Dy,O,Se,Si",Dy2SiSeO4,mp-18219
2.5749,-2.4007346848303053,6,"Na,O,S,Si,Zn,Zr",Na6Zr4Zn4Si3(S3O16)3,mp-2713759
2.575299999999999,-3.19648922055908,6,"Ca,Cl,Er,O,Se,Si",CaEr15Si8Se11ClO28,mp-720985
2.575599999999999,-2.755748865897374,6,"Ga,Na,Nb,O,P,Si",Na3NbGaSi2PO12,mp-2715500
2.5772999999999993,-2.8015868094809813,6,"Mg,Na,O,S,Si,Ta",Na8Mg2Ta2Si5SO24,mp-2715618
2.5775,-1.739632244861111,4,"N,O,Si,Y",Y3Si5N9O,mp-1207796
2.5779,-2.746263725284483,5,"Fe,Li,Na,O,Si",NaLi3Fe4(SiO3)8,mp-775132
2.5807,-2.567252973863636,3,"O,Si,Sn",Si2Sn2O7,mp-769046
2.5810999999999993,-2.300815369666667,4,"Li,Ni,O,Si",Li2Si4Ni5O14,mp-1651525
2.582099999999999,-2.933237269213973,6,"Al,Na,O,P,Si,Ti",Na4TiAlSi2PO12,mp-2715724
2.5826000000000002,-2.70121093847773,6,"Hf,Mg,Na,O,S,Si",Na6Hf2Mg2Si3(SO8)3,mp-2716190
2.5827,-2.7865962885818982,6,"Al,Na,O,S,Si,Ti",Na3TiAlSi2SO12,mp-2714372
2.5827,-2.643430484895834,4,"Fe,Li,O,Si",Li2Fe2(SiO3)3,mp-861716
2.5831,-3.063297819042146,5,"Ca,F,Na,O,Si",NaCa2SiO4F,mp-684821
2.5839,-3.4091315291471362,4,"O,Se,Si,Tb",Tb2SiSeO4,mp-17913
2.584399999999999,-2.786465470047307,6,"Ga,Na,O,P,Si,Ti",Na4TiGaSi2PO12,mp-2715821
2.5845000000000002,-3.059558867845532,6,"Na,Nb,O,P,Si,Zr",NaZr2Nb2SiP5O24,mp-2715770
2.5861,-2.941557476499999,3,"Mg,O,Si",MgSiO3,mp-657336
2.5867,-2.761990586974749,6,"Ga,Na,Nb,O,P,Si",Na7Nb2Ga2Si5PO24,mp-2714371
2.5869,-2.734573314036009,6,"Na,Nb,O,P,Si,Sn",NaNb2SiSn2P5O24,mp-2715645
2.5874,-2.954691601568965,6,"Al,Ca,Mg,Na,O,Si",NaCaMgAl(SiO3)4,mp-720244
2.5874,-2.766164678333333,4,"Cr,Li,O,Si",LiCrSiO4,mp-763610
2.587499999999999,-2.385250982593216,6,"Ca,Ga,Na,O,S,Si",Na7CaGa3Si3(SO8)3,mp-2714210
